,result,table,_start,_stop,_time,_value,Id,_field,_measurement
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T06:30:00Z,0,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T06:45:00Z,0,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T07:00:00Z,0,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T07:15:00Z,1.027027027027027,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T07:30:00Z,4.182022471910113,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T07:45:00Z,9.038245219347582,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T08:00:00Z,13.312359550561798,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T08:15:00Z,24.414606741573035,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T08:30:00Z,33.3630214205186,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T08:45:00Z,41.07649043869516,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T09:00:00Z,60.112612612612615,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T09:15:00Z,60.76827896512936,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T09:30:00Z,78.5939257592801,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T09:45:00Z,96.76040494938132,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T10:00:00Z,109.30405405405405,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T10:15:00Z,119.53993250843645,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T10:30:00Z,127.67865168539326,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T10:45:00Z,125.84251968503936,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T11:00:00Z,131.6119235095613,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T11:15:00Z,130.41394825646793,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T11:30:00Z,144.0596175478065,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T11:45:00Z,159.09234234234233,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T12:00:00Z,147.09459459459458,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T12:15:00Z,162.19256756756758,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T12:30:00Z,134.39007891770012,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T12:45:00Z,162.7882882882883,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T13:00:00Z,149.21396396396398,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T13:15:00Z,133.75815523059617,3852,value,ProcessData
,,0,2024-09-14T22:00:00Z,2025-01-07T11:00:00Z,2024-10-16T13:30:00Z,132.78716216216216,3852,value,ProcessData
